,item_id,sentiment_analisy,year
5180,286940,1,2013
5181,359390,2,2015
5182,323580,2,2015
5183,371570,1,2015
5184,320030,1,2014
5185,355000,2,2016
5186,91200,0,2011
5187,91200,1,2011
5188,233550,2,2013
5189,234080,2,2013
5190,207400,2,2012
5191,18020,2,2008
5192,18020,0,2008
5193,48950,2,2010
5194,263700,2,2014
5195,36150,2,2009
5196,237760,1,2013
5197,275530,2,2014
5198,212390,2,2012
5199,359310,2,2015
5200,325300,2,2015
5201,364450,0,2015
5202,366160,2,2016
5203,275610,2,2014
5204,275610,0,2014
5205,12330,2,2006
5206,373460,2,2015
5207,381850,2,2015
5208,409490,2,2015
5209,329110,2,2014
5210,321610,0,2011
5211,251290,2,2015
5212,444880,2,2016
5213,352700,2,2015
5214,366220,0,2015
5215,366220,2,2015
5216,322060,2,2014
5217,262940,0,2014
5218,340580,2,2017
5219,266370,0,2014
5220,326150,2,2014
5221,307030,2,2015
5222,321410,2,2014
5223,255390,2,2014
5224,2590,0,2007
5225,2590,2,2007
5226,33950,1,2007
5227,405580,2,2016
5228,317100,2,2015
5229,424370,2,2016
5230,423700,2,2016
5231,78000,0,2010
5232,306670,0,2015
5233,262590,0,2014
5234,328830,2,2014
5235,306680,2,2014
5236,99100,0,2011
5237,25900,2,2008
5238,324300,2,2015
5239,240620,2,2015
5240,233310,2,2013
5241,257030,1,2017
5242,257030,2,2017
5243,263480,2,2014
5244,10604,2,2009
5245,341530,0,2015
5246,388210,0,2016
5247,277390,1,2016
5248,275510,0,2014
5249,216910,2,2012
5250,205060,0,2012
5251,16600,2,2008
5252,400551,2,2016
5253,353640,2,2015
5254,13560,0,2003
5255,13560,1,2003
5256,482920,0,2016
5257,18120,0,2012
5258,283940,2,1994
5259,283940,1,1994
5260,283980,2,1997
5261,283980,1,1997
5262,294670,0,1997
5263,42140,2,2011
5264,387370,2,2016
5265,73210,2,2011
5266,25800,2,2007
5267,263340,2,2014
5268,58230,2,2012
5269,357700,2,2015
5270,241240,2,2014
5271,222587,2,2013
5272,308310,2,2014
5273,6370,2,2011
5274,299260,2,2014
5275,352400,2,2015
5276,32630,2,1999
5277,476460,2,2016
5278,222660,2,2013
5279,15170,2,2006
5280,33520,0,2009
5281,242940,2,2001
5282,317410,2,2014
5283,293680,2,2012
5284,358250,2,1992
5285,302010,2,2014
5286,343710,0,2015
5287,327500,2,2015
5288,327520,2,2015
5289,344450,2,2015
5290,367300,2,2015
5291,384110,1,2015
5292,252670,2,2013
5293,282760,0,2014
5294,354650,2,2015
5295,63700,2,2010
5296,245150,2,2013
5297,233370,2,2013
5298,210870,0,2013
5299,444250,1,2017
5300,344820,2,2015
5301,27940,2,2011
5302,259380,2,2014
5303,415740,1,2016
5304,354400,2,2016
5305,45750,0,2010
5306,340610,2,2015
5307,214630,0,2012
5308,214630,2,2012
5309,314240,2,2016
5310,277520,2,2015
5311,298360,2,2007
5312,296910,2,2014
5313,209690,0,2012
5314,253510,2,2014
5315,18040,0,2010
5316,352111,2,2015
5317,270942,2,2014
5318,337120,2,2015
5319,253370,2,2013
5320,270940,2,2014
5321,270941,2,2014
5322,266590,2,2013
5323,32420,0,2009
5324,8000,2,2007
5325,98300,2,2012
5326,269330,2,2014
5327,356380,0,2015
5328,416760,2,2015
5329,15200,2,2007
5330,256070,2,2013
5331,327950,2,1989
5332,362410,0,2015
5333,474030,2,2016
5334,259620,0,2011
5335,259620,2,2011
5336,351461,2,2015
5337,218560,2,2012
5338,258880,1,2013
5339,258760,1,2012
5340,214130,2,2012
5341,346180,2,2014
5342,6850,0,2002
5343,6850,2,2002
5344,6850,1,2002
5345,357360,2,2015
5346,242550,2,2013
5347,259780,2,2013
5348,72760,2,2011
5349,232950,0,2013
5350,247298,2,2013
5351,307640,0,2011
5352,421670,2,2016
5353,8310,0,2005
5354,18000,0,2008
5355,32200,2,2009
5356,279112,2,2014
5357,313590,2,2014
5358,7000,2,2006
5359,289600,2,2009
5360,291270,0,2012
5361,299680,2,2015
5362,409440,2,2016
5363,293240,2,2015
5364,293240,0,2015
5365,221810,2,2013
5366,221810,0,2013
5367,215120,0,2012
5368,208500,2,2012
5369,220740,0,2012
5370,288040,0,2014
5371,318710,2,2014
5372,324680,2,2003
5373,207420,0,2012
5374,364510,0,2015
5375,299780,2,2014
5376,455910,2,1998
5377,287220,0,2017
5378,314520,2,2015
5379,247120,0,2013
5380,296770,0,2014
5381,336610,2,2014
5382,208362,1,2012
5383,227200,2,2012
5384,220820,1,2012
5385,220820,2,2012
5386,407120,2,2015
5387,296050,1,2012
5388,41050,2,2001
5389,95300,2,2011
5390,45400,2,2010
5391,45400,0,2010
5392,319180,0,2007
5393,279160,2,2014
5394,212041,1,2012
5395,253490,2,2016
5396,374950,0,2015
5397,268320,2,2015
5398,262750,2,2014
5399,70640,1,1995
5400,247580,1,2013
5401,409450,2,2015
5402,354160,0,2015
5403,438920,2,2016
5404,248410,1,2013
5405,96200,1,2011
5406,271640,1,2014
5407,243280,2,2013
5408,319450,2,2014
5409,285820,0,2015
5410,285330,2,2002
5411,347670,0,2015
5412,269790,2,2014
5413,269810,0,2014
5414,384980,2,2015
5415,316930,1,2015
5416,380360,0,2015
5417,411570,0,2011
5418,279520,0,2014
5419,55381,1,2012
5420,215870,1,2013
5421,262960,2,2015
5422,402290,0,2015
5423,205080,0,2013
5424,318850,2,2015
5425,318791,1,2015
5426,227560,2,2014
5427,356370,2,2015
5428,297512,2,2014
5429,400240,1,2015
5430,374090,1,2007
5431,254480,2,2008
5432,210170,2,2012
5433,225833,2,2013
5434,378660,1,2015
5435,242590,2,2013
5436,339910,1,2015
5437,61730,2,2012
5438,259410,1,2014
5439,318520,2,2014
5440,319970,2,2014
5441,378580,2,2015
5442,420930,0,2016
5443,349740,1,2015
5444,274350,2,2015
5445,381020,0,2017
5446,358260,2,1991
5447,358340,2,1992
5448,358290,2,1994
5449,431840,2,2016
5450,385890,2,2015
5451,348670,2,2015
5452,385630,2,2015
5453,385980,2,2015
5454,369000,2,2015
5455,294230,1,2014
5456,367780,0,2015
5457,367780,2,2015
5458,305920,0,2014
5459,306040,2,2016
5460,307130,2,2014
5461,209120,0,2012
5462,220090,0,2013
5463,262850,0,2014
5464,431510,2,2016
